filename,category_x,ocr_text,detected_language,translation_en,translation_ja,translation_ur,translation_zh,status,category_y,image_path,ground_truth,notes,char_accuracy,word_accuracy
image.jpg,handwritten,"pO ek, ot Pe. OR gt Pe Ege ae att il Nie coh | or oot Lot"" . fo a aa atid wre
, i, ” oo Piel EE eer a home Co “7 y ak rae ni ~
a / CP",en,,"ペー、ペー。 OR gt Pe Ege ae att il Nie coh |または、oot Lot"" . fo a aa atid wre
, i, ” oo Piel EE eer a home Co “7 y ak rae ni ~
a/CP","pO ek، ot Pe. OR gt Pe Ege ae att il Nie coh | یا اوٹ لوٹ"" . fo a aa atid wre
, i, ” oo Piel EE eer a home Co “7 y ak rae ni ~
a/CP","pO ek，ot Pe。 OR gt Pe Ege ae att il Nie coh |或 oot Lot"" .fo aa atid wre
, i, ” oo Piel EE eer a home Co “7 y ak rae ni ~
一个/CP",success,handwritten,sample_images/handwritten\image.jpg,"Though they may gather some Left-wing support, a",,0.1458,0.125
Screenshot_1.png,handwritten,"| o 4 | 3 . pf ; — A} yp Lf i. J - ; Pah ~ | |
(A \ RUE ad",id,"| o 4 | 3 . pf ; — A} yp Lf i. J - ; Pah~ | |
(A\RUE ad",,,,success,manga,sample_images/manga\Screenshot_1.png,"""NEXT DAY, AS NEWS OF DICE'S STRANGE DEATH RESOUNDS THROUGH GOTHAM CITY...""
""DICE DIED BEFORE THE VERY EYES OF THOSE 20 PEOPLE! LOOKED LIKE AN AUTOPSY MIGHT REVEAL SOMETHING—OTHER THAN DEATH FROM NATURAL CAUSES. IF IT CANNOT, THEN THIS IS MURDER...""
""STILL, THERE WAS THAT NOTE, COMMISSIONER... COULD IT HAVE BEEN A COINCIDENCE IF DICE FELLS HADN'T TOUCHED THE NOTE—AND THEN THROWN IT AWAY..."", ""BATMAN, I KNOW YOU LOVE A MYSTERY—BUT THIS COULDN'T BE MURDER—IT'S IMPOSSIBLE. COME ON, NOW—I'VE MORE IMPORTANT ASSIGNMENTS FOR YOU..."", ""BUT, TWO DAYS LATER...""
""COMMISSIONER GORDON—THIS IS FRED BARKER. I'VE RECEIVED THE SAME-TYPE OF DEATH-NOTE THAT JIM DICE DID! YOU'VE GOT TO HELP ME!"". ""CALM YOURSELF, BARKER! SOME PRACTICAL JOKER IS TAKING ADVANTAGE OF DICE—BUT DON'T WORRY—JUST TO BE SAFE, I'LL HAVE YOUR HOUSE BE FULL OF POLICE TONIGHT..."",  ""THEN, THAT EVENING...""
""WATERS AND COMMISSIONER GORDON! BUT YOU'RE EARLY—HAS SOMETHING GONE WRONG?""
""WE'RE NOT EARLY—YOUR WATCH MUST BE SLOW!—AND EVERYTHING'S FINE—THE POLICE WILL BE ALONG IN A MOMENT..."", ""AND, AS MIDNIGHT DRAWS NEAR...""
""EVERYTHING'S IN READINESS, COMMISSIONER. MY MEN ARE GUARDING EVERY ENTRANCE..."", ""SEE, FRED? YOU'RE GOING TO BE OKAY. COME ON—LET'S PLAY SOME CARDS TILL THIS HOAX BLOWS OVER.""",,0.0048,0.0
Screenshot_1.png,handwritten,"| o 4 | 3 . pf ; — A} yp Lf i. J - ; Pah ~ | |
(A \ RUE ad",id,"| o 4 | 3 . pf ; — A} yp Lf i. J - ; Pah~ | |
(A\RUE ad",,,,success,stylized,sample_images/stylized\Screenshot_1.png,"LIFE IS AT THEIR HANDS- DEATH IS ON THEIR MINDS HENRY FONDA 12 ANGRY MEN, IT EXPLODES LIKE 12 STICKS OF DYNAMITE!",,0.0354,0.0
Screenshot_1.png,handwritten,"| o 4 | 3 . pf ; — A} yp Lf i. J - ; Pah ~ | |
(A \ RUE ad",id,"| o 4 | 3 . pf ; — A} yp Lf i. J - ; Pah~ | |
(A\RUE ad",,,,success,handwritten,sample_images/handwritten\Screenshot.1.png,Always,,0.0,0.0
Screenshot_2.png,handwritten,rOndwrit ten,en,,rオンドライトテン,rOndwrit دس,写十,success,manga,sample_images/manga\Screenshot_2.png,"But two watching figures have not been fooled by the Joker's clever ruse. Hurry! Those clocks are wrong -- they're running backwards!
Another of the Joker's reverse tricks! Watch that crowd! He's in there some place... Please let us pass! This man is ill!
That invalid in the wheelchair -- his shoes are dusty, he's been walking. He's a fake!  Batman's hunch is right, for suddenly...
Quick! Now's our chance. Now to start the Western Flier -- in reverse! It's a swell way to open up that locked gold car! Next time you play invalid, Joker, wipe the dust off your shoes!
And next time you play detective --
Another reversed crime! First the news story... then the getaway... and now he'll return to steal the gold!
What's all the fuss about down there?  ",,0.0,0.0
Screenshot_2.png,handwritten,rOndwrit ten,en,,rオンドライトテン,rOndwrit دس,写十,success,stylized,sample_images/stylized\Screenshot_2.png,,"Ineligable, only for training SVM",,
Screenshot_2.png,handwritten,rOndwrit ten,en,,rオンドライトテン,rOndwrit دس,写十,success,handwritten,sample_images/handwritten\Screenshot.2.png,Handwritten,,0.5455,0.0
Screenshot_3.png,handwritten,"—a— Spee oe wees tome -_———- -—— — .
=> ~~ > ee —— ——_ a me -
Lo eo: ee ag -
= eee

~~ =e ' ;
~~ .- _: ae

; rm
~~ toe i
—> - . a . eT . a os if re
ao tee Tne P i wt a "" er ae et yate Lee le - se ar :
ora ~ . - pats
ae. Ae 4
gy emas ry , . r
Fae AGEN, | a i
aan aa Soe , YU
_ oo: + -. ~ woe * - .
oe ere

-. 1 ol _ an oe, Ty
bon -~ ‘—— = +) a — 1 4 iz.",en,,"—a— Spee oe wees tome -————- -—— — 。
=> ~~ > ええ —— ——_ 私 -
Lo eo: ee ag -
= ええ

~~ =e ' ;
~~ .- _: え

; rm
~~ つま先
—> - 。 。 eT. OSがあれば
ao tee Tne P i wt a ""er ae et yate Lee le-sear :
おら〜。 - 撫でる
ああ。エー4
ギエマスリ、。 r
フェイ・アジェン、 |あ、私
ああ、ああ、ソー、ユ
_oo: + -。 〜悲惨な* - 。
ああ、エレ

-。 1 ol_an oe、Ty
ボン -~ ‘—— = +) a — 1 4 iz.","—a— Spee oe wees tome -_————- ——— — .
=> ~~> ee —— ——_ a me -
لو ایو: ای ای جی -
= eee

~~ =e ' ;
~~ .- _: ae

; rm
~~ پیر i
--> - ایک ای ٹی ایک OS اگر دوبارہ
ao tee Tne P i wt a "" er ae et yate Lee - se ar :
یا ~ --.پیٹ
ae Ae 4
gy emas ry , . r
Fae AGEN، | ایک میں
aan aa Soe , YU
_oo: + -. ~ افسوس * - .
اوہ پہلے

--. 1 ol _ an oe, Ty
bon -~ ‘—— = +) a — 1 4 iz۔","—a— Spee oe wees tome -_——- -—— — 。
=> ~~ > ee —— ——_ 一个我 -
Lo eo: ee ag -
= ee

~~=e';
~~ .- _: ae

; rm
~~脚趾我
—>-。一个。 eT 。操作系统如果重新
ao tee Tne P i wt a ""er ae et yate Lee le-se ar :
奥拉～。 - 拍拍
ae. AE 4
吉埃马斯里，。 r
费阿根，|我
苏
_ oo：+ -。 〜祸* - 。
厄埃雷

-. 1 ol _ oe, Ty
bon -~ ‘—— = +) a — 1 4 iz.",success,manga,sample_images/manga\Screenshot_3.png,"X is for UNKNOWN X is an unknown quantity. Nobody knows what it is. That’s why it’s called X. It’s used in mathematics and in stories. It’s always something you can’t find. Dr. Lauretta Bender, Associate Professor of Psychiatry, School of Medicine, New York University
Josette Frank, Consultant on Children’s Reading, Child Study Association of America
Dr. C. Bowie Millican, Department of English Literature, New York University
Dr. W. W. D. Sones, Professor of Education and Director of Curriculum Study, University of Pittsburgh
Dr. S. Harcourt Peppard, Acting Director, Bureau of Curriculum Development, Board of Education, City of New York ACTION COMICS
DATE WITH JUDY
ADVENTURE COMICS
ALL-AMERICAN COMICS
ALL-FLASH
ALL FUNNY COMICS
ALL-STAR COMICS
ANIMAL ANTICS
BOY COMMANDOS
BUZZY
COMIC CAVALCADE
DETECTIVE COMICS
FLASH COMICS
FUNNY FOLKS
FUNNY STUFF
GREEN LANTERN
LEADING COMICS
MORE FUN COMICS
MUTT & JEFF
REAL FACT COMICS
REAL SCREEN COMICS
SENSATION COMICS
STAR SPANGLED COMICS
SUPERMAN
WONDER WOMAN
WORLD’S FINEST COMICS DETECTIVE COMICS, No. 128, Oct., 1947. Published monthly.
205 E. 42nd St., New York 17, N.Y.
Entire contents copyright 1947 by National Comics Publications, Inc.
Editorial offices: 480 Lexington Avenue, New York 17, N.Y.
Subscription rates: In the United States and possessions, 1 year $1.00; Canada and foreign countries, $1.50 per year.
Printed in U.S.A.",,0.0151,0.0128
Screenshot_3.png,handwritten,"—a— Spee oe wees tome -_———- -—— — .
=> ~~ > ee —— ——_ a me -
Lo eo: ee ag -
= eee

~~ =e ' ;
~~ .- _: ae

; rm
~~ toe i
—> - . a . eT . a os if re
ao tee Tne P i wt a "" er ae et yate Lee le - se ar :
ora ~ . - pats
ae. Ae 4
gy emas ry , . r
Fae AGEN, | a i
aan aa Soe , YU
_ oo: + -. ~ woe * - .
oe ere

-. 1 ol _ an oe, Ty
bon -~ ‘—— = +) a — 1 4 iz.",en,,"—a— Spee oe wees tome -————- -—— — 。
=> ~~ > ええ —— ——_ 私 -
Lo eo: ee ag -
= ええ

~~ =e ' ;
~~ .- _: え

; rm
~~ つま先
—> - 。 。 eT. OSがあれば
ao tee Tne P i wt a ""er ae et yate Lee le-sear :
おら〜。 - 撫でる
ああ。エー4
ギエマスリ、。 r
フェイ・アジェン、 |あ、私
ああ、ああ、ソー、ユ
_oo: + -。 〜悲惨な* - 。
ああ、エレ

-。 1 ol_an oe、Ty
ボン -~ ‘—— = +) a — 1 4 iz.","—a— Spee oe wees tome -_————- ——— — .
=> ~~> ee —— ——_ a me -
لو ایو: ای ای جی -
= eee

~~ =e ' ;
~~ .- _: ae

; rm
~~ پیر i
--> - ایک ای ٹی ایک OS اگر دوبارہ
ao tee Tne P i wt a "" er ae et yate Lee - se ar :
یا ~ --.پیٹ
ae Ae 4
gy emas ry , . r
Fae AGEN، | ایک میں
aan aa Soe , YU
_oo: + -. ~ افسوس * - .
اوہ پہلے

--. 1 ol _ an oe, Ty
bon -~ ‘—— = +) a — 1 4 iz۔","—a— Spee oe wees tome -_——- -—— — 。
=> ~~ > ee —— ——_ 一个我 -
Lo eo: ee ag -
= ee

~~=e';
~~ .- _: ae

; rm
~~脚趾我
—>-。一个。 eT 。操作系统如果重新
ao tee Tne P i wt a ""er ae et yate Lee le-se ar :
奥拉～。 - 拍拍
ae. AE 4
吉埃马斯里，。 r
费阿根，|我
苏
_ oo：+ -。 〜祸* - 。
厄埃雷

-. 1 ol _ oe, Ty
bon -~ ‘—— = +) a — 1 4 iz.",success,stylized,sample_images/stylized\Screenshot_3.png,AMAICA ROAD S EN LATE DOCKHEAD,,0.1667,0.0
Screenshot_3.png,handwritten,"—a— Spee oe wees tome -_———- -—— — .
=> ~~ > ee —— ——_ a me -
Lo eo: ee ag -
= eee

~~ =e ' ;
~~ .- _: ae

; rm
~~ toe i
—> - . a . eT . a os if re
ao tee Tne P i wt a "" er ae et yate Lee le - se ar :
ora ~ . - pats
ae. Ae 4
gy emas ry , . r
Fae AGEN, | a i
aan aa Soe , YU
_ oo: + -. ~ woe * - .
oe ere

-. 1 ol _ an oe, Ty
bon -~ ‘—— = +) a — 1 4 iz.",en,,"—a— Spee oe wees tome -————- -—— — 。
=> ~~ > ええ —— ——_ 私 -
Lo eo: ee ag -
= ええ

~~ =e ' ;
~~ .- _: え

; rm
~~ つま先
—> - 。 。 eT. OSがあれば
ao tee Tne P i wt a ""er ae et yate Lee le-sear :
おら〜。 - 撫でる
ああ。エー4
ギエマスリ、。 r
フェイ・アジェン、 |あ、私
ああ、ああ、ソー、ユ
_oo: + -。 〜悲惨な* - 。
ああ、エレ

-。 1 ol_an oe、Ty
ボン -~ ‘—— = +) a — 1 4 iz.","—a— Spee oe wees tome -_————- ——— — .
=> ~~> ee —— ——_ a me -
لو ایو: ای ای جی -
= eee

~~ =e ' ;
~~ .- _: ae

; rm
~~ پیر i
--> - ایک ای ٹی ایک OS اگر دوبارہ
ao tee Tne P i wt a "" er ae et yate Lee - se ar :
یا ~ --.پیٹ
ae Ae 4
gy emas ry , . r
Fae AGEN، | ایک میں
aan aa Soe , YU
_oo: + -. ~ افسوس * - .
اوہ پہلے

--. 1 ol _ an oe, Ty
bon -~ ‘—— = +) a — 1 4 iz۔","—a— Spee oe wees tome -_——- -—— — 。
=> ~~ > ee —— ——_ 一个我 -
Lo eo: ee ag -
= ee

~~=e';
~~ .- _: ae

; rm
~~脚趾我
—>-。一个。 eT 。操作系统如果重新
ao tee Tne P i wt a ""er ae et yate Lee le-se ar :
奥拉～。 - 拍拍
ae. AE 4
吉埃马斯里，。 r
费阿根，|我
苏
_ oo：+ -。 〜祸* - 。
厄埃雷

-. 1 ol _ oe, Ty
bon -~ ‘—— = +) a — 1 4 iz.",success,,testing_images\Screenshot_3.png,TO DO LIST,,0.0,0.0
test_image.jpg,handwritten,"I-_ Poly cnnal ty ns nrab det eis wpe tatodporntes tie
and _toy, be  salved ra thenl couplet fant Ae
_ urd eGstoo ¢ he pvp st peeple paths PE a$
___NP Cr hendelerniAtic nslu bemial tere is TEE
ee Se a2) ect problens “hele perce oh fot
to colue: Lyithovl ony clase melae 7 9 fss fussy re
: : I
ah we oo, ad fou. sured re [nla
b: hs fie camplenty Of Ofrrary AT eae) f) fii si *y
‘ f } , we f li w - ° ® Y/; ‘ .
. tylufe faze complerilu fs) ln? ay caageh as. ”)
YW. f font wns
Fis ba ofthe teop bale 1s le
7",en,,"I-_ 複数の接続が行われている場合は、接続が完了します
and _toy, be salved ra thenl couplet fant Ae
_ urd eGstoo ¢ pvp st peeple paths PE a$
___NP Cr ヘンデラーニアティック nslu bemial tere は TEE
ee a2) ect の問題「hele perce oh fot」
連絡先: Lyithovl ony clase melae 7 9 fss fussy re
: : 私
ああ、私たち、アドフォウ。確かに[nla
b: hs fie Camplenty Ofrrary AT eae) f) fii si *y
‘ f } , we f li w - ° ® Y/; 「 。
。 tylufe faze complerilu fs) ln?アイ・カージ・アス。 ”）
Y.W. f フォント wns
フィス ベイ オブ ザ テオプ ベール 1s le
7","I-_ Poly cnnal ty ns nrab det eis wpe tatodporntes tie
اور _کھلونا، بچایا جائے
_ urd eGstoo ¢ he pvp st peeple paths PE a$
___NP Cr hendelerniAtic nslu bemial tere TEE ہے۔
ee Se a2) ect problens “hele perce oh fot
ٹو colue: Lyithovl ony clase melae 7 9 fss fussy re
:: میں
آہ ہم اوہ، اشتھار fou. یقینی طور پر [nla
b: hs fie camplenty Of Ofrrary AT eae) f) fii si *y
' f } , we f li w - ° ® Y/ ; '
. tylufe faze complerilu fs) ln؟ ay caageh as. ”)
YW f فونٹ wns
ٹیوپ بیل 1 ایس لی کی فِس با
7","I-_ Poly cnnal ty ns nrab det eis wpe tatodporntes tie
和 _toy，被拯救 ra thenl 对联 fant Ae
_ urd eGstoo ¢ 他 pvp st peeple paths PE a$
___NP Cr hendelerniAtic nslu bemial tere is TEE
ee Se a2) 等问题“hele perce oh fot
搭配：Lyithovl ony clase melae 7 9 fss fussy re
: : 我
啊，我们哦，ad fou。肯定重新[nla
b: hs fie Camplenty Ofrrary AT eae) f) fii si *y
‘ f } , we f li w - ° ® Y/; '。
。 tylufe faze complerilu fs) ln？艾卡吉”）
YW。 f 字体 wns
Fis ba ofthe teop bale 1s le
7",success,handwritten,sample_images/handwritten\test_image.jpg,"Polynomial time problems are deterministic and can be solved without complication and is understood by most people whereas NP or nondeterministic polynomial time is used a type of problem which requires effort to solve without any clear method of solving it.

I don't know

The time complexity of binary search is O(log n) while the complexity of linear search is O(n)

I don't know

The big O of the loop below is O(n²)",,0.0571,0.1154
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |",en,,"イヴァ。 Wo SN Cad See
ライフ・イズ・イン
彼らの手が死を迎える
彼らの心よ！
爆発する
いいね！
12
ヘンリー・F・フォンダ スティック
オフ
f |ダイナマイト！
4,3 |
ペイリー
UE COMBER SBE .1 CMM AOR kc es
あお» SRE |エン・ホンです | ORAS er one by LEE |","iva Wo SN Cad See
زندگی داخل ہے۔
ان کے ہاتھ سے موت آن ہے۔
r ان کے دماغ!
پھٹتا ہے۔
LIKE
12
ہینری ایف فونڈا لاٹھی
آف
f | ڈائنامائٹ!
4,3 |
پیلی
ایک UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | ENN HON ہیں | ORAS er one by LEE |","伊娃。沃 SN CAD 参见
生命在于
他们的手--死亡已经来临
他们的想法！
爆炸
喜欢
12
亨利·F·方达棍棒
的
f |炸药！
4,3 |
派利耶
a UE COMB ER SBE .1 CMM AOR kc es
AO» SRE |是 ENN HON | ORAS er one 由 LEE |",success,manga,sample_images/manga\Screenshot_1.png,"""NEXT DAY, AS NEWS OF DICE'S STRANGE DEATH RESOUNDS THROUGH GOTHAM CITY...""
""DICE DIED BEFORE THE VERY EYES OF THOSE 20 PEOPLE! LOOKED LIKE AN AUTOPSY MIGHT REVEAL SOMETHING—OTHER THAN DEATH FROM NATURAL CAUSES. IF IT CANNOT, THEN THIS IS MURDER...""
""STILL, THERE WAS THAT NOTE, COMMISSIONER... COULD IT HAVE BEEN A COINCIDENCE IF DICE FELLS HADN'T TOUCHED THE NOTE—AND THEN THROWN IT AWAY..."", ""BATMAN, I KNOW YOU LOVE A MYSTERY—BUT THIS COULDN'T BE MURDER—IT'S IMPOSSIBLE. COME ON, NOW—I'VE MORE IMPORTANT ASSIGNMENTS FOR YOU..."", ""BUT, TWO DAYS LATER...""
""COMMISSIONER GORDON—THIS IS FRED BARKER. I'VE RECEIVED THE SAME-TYPE OF DEATH-NOTE THAT JIM DICE DID! YOU'VE GOT TO HELP ME!"". ""CALM YOURSELF, BARKER! SOME PRACTICAL JOKER IS TAKING ADVANTAGE OF DICE—BUT DON'T WORRY—JUST TO BE SAFE, I'LL HAVE YOUR HOUSE BE FULL OF POLICE TONIGHT..."",  ""THEN, THAT EVENING...""
""WATERS AND COMMISSIONER GORDON! BUT YOU'RE EARLY—HAS SOMETHING GONE WRONG?""
""WE'RE NOT EARLY—YOUR WATCH MUST BE SLOW!—AND EVERYTHING'S FINE—THE POLICE WILL BE ALONG IN A MOMENT..."", ""AND, AS MIDNIGHT DRAWS NEAR...""
""EVERYTHING'S IN READINESS, COMMISSIONER. MY MEN ARE GUARDING EVERY ENTRANCE..."", ""SEE, FRED? YOU'RE GOING TO BE OKAY. COME ON—LET'S PLAY SOME CARDS TILL THIS HOAX BLOWS OVER.""",,0.0127,0.0437
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |",en,,"イヴァ。 Wo SN Cad See
ライフ・イズ・イン
彼らの手が死を迎える
彼らの心よ！
爆発する
いいね！
12
ヘンリー・F・フォンダ スティック
オフ
f |ダイナマイト！
4,3 |
ペイリー
UE COMBER SBE .1 CMM AOR kc es
あお» SRE |エン・ホンです | ORAS er one by LEE |","iva Wo SN Cad See
زندگی داخل ہے۔
ان کے ہاتھ سے موت آن ہے۔
r ان کے دماغ!
پھٹتا ہے۔
LIKE
12
ہینری ایف فونڈا لاٹھی
آف
f | ڈائنامائٹ!
4,3 |
پیلی
ایک UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | ENN HON ہیں | ORAS er one by LEE |","伊娃。沃 SN CAD 参见
生命在于
他们的手--死亡已经来临
他们的想法！
爆炸
喜欢
12
亨利·F·方达棍棒
的
f |炸药！
4,3 |
派利耶
a UE COMB ER SBE .1 CMM AOR kc es
AO» SRE |是 ENN HON | ORAS er one 由 LEE |",success,stylized,sample_images/stylized\Screenshot_1.png,"LIFE IS AT THEIR HANDS- DEATH IS ON THEIR MINDS HENRY FONDA 12 ANGRY MEN, IT EXPLODES LIKE 12 STICKS OF DYNAMITE!",,0.0973,0.6842
Screenshot_1.png,stylized,"iva. Wo SN Cad See
LIFE IS IN
THEIR HANDS-W DEATH IS ON
r THEIR MINDS!
EXPLODES
LIKE
12
HENRY F FONDA sticks
OF
f | DYNAMITE!
4,3 |
Pailiie
a UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | are ENN HON | ORAS er one bY LEE |",en,,"イヴァ。 Wo SN Cad See
ライフ・イズ・イン
彼らの手が死を迎える
彼らの心よ！
爆発する
いいね！
12
ヘンリー・F・フォンダ スティック
オフ
f |ダイナマイト！
4,3 |
ペイリー
UE COMBER SBE .1 CMM AOR kc es
あお» SRE |エン・ホンです | ORAS er one by LEE |","iva Wo SN Cad See
زندگی داخل ہے۔
ان کے ہاتھ سے موت آن ہے۔
r ان کے دماغ!
پھٹتا ہے۔
LIKE
12
ہینری ایف فونڈا لاٹھی
آف
f | ڈائنامائٹ!
4,3 |
پیلی
ایک UE COMB ER SBE .1 CMM AOR kc es
ao» SRE | ENN HON ہیں | ORAS er one by LEE |","伊娃。沃 SN CAD 参见
生命在于
他们的手--死亡已经来临
他们的想法！
爆炸
喜欢
12
亨利·F·方达棍棒
的
f |炸药！
4,3 |
派利耶
a UE COMB ER SBE .1 CMM AOR kc es
AO» SRE |是 ENN HON | ORAS er one 由 LEE |",success,handwritten,sample_images/handwritten\Screenshot.1.png,Always,,0.0,0.0
Screenshot_10.png,stylized,"TOKYO EXHIBITION
” m2 ’
eal]

aH 6",en,,"東京展
「m2」
食べる]

ああ6","ٹوکیو نمائش
ایم 2
eal]

اے ایچ 6","东京展
“米2”
埃尔]

6",success,manga,sample_images/manga\Screenshot.10.png,"コ…コロン…
その生物は
一体何だ!?

わーっ
そんな物
食べるな!!

バリッ バリッ",,0.0222,0.0
Screenshot_10.png,stylized,"TOKYO EXHIBITION
” m2 ’
eal]

aH 6",en,,"東京展
「m2」
食べる]

ああ6","ٹوکیو نمائش
ایم 2
eal]

اے ایچ 6","东京展
“米2”
埃尔]

6",success,stylized,sample_images/stylized\Screenshot_10.png,"コ…コロン…
その生物は
一体何だ!?

わーっ
そんな物
食べるな!!

バリッ バリッ",,0.0222,0.0
Screenshot_11.png,stylized,it At 2 1,sq,it Father 2 1,,,,success,stylized,sample_images/stylized\Screenshot_11.png,避険車道,,0.0,0.0
Screenshot_11.png,stylized,it At 2 1,sq,it Father 2 1,,,,success,,testing_images\Screenshot_11.png,"...SAVE THE SOUL SOCIETY. 
ICHIGO KUROSAKI...!",,0.0217,0.0
Screenshot_12.png,stylized,"ZEEE SSSR SORE ESE ESS The He
& &}
f ye w 3
‘ Lol al :
: ad 2 ‘
: ¢
a :
iB ad :
: 3 t
3 3
SS
iy i
o> cy
: :
: © L< :
| neneseaaenaereranaenesent",en,,"ZEEE SSSR SORE ESE ESS The He
& &}
あなたがたはw 3
「笑」：
: 広告 2 '
:¢
：
iB広告:
：3t
3 3
SS
そうだ、私は
o> し
: :
: © L< :
|ネネセアエナエレラナエネセント","ZEEE SSSR SORE ESE ESS The He
&&}
f آپ w 3
'لول ال:
: اشتہار 2‘
: ¢
a:
iB اشتہار:
: 3 ٹی
3
ایس ایس
iy i
o> cy
::
: © L< :
| neneseaaenaereranaenesent","ZEEE SSSR SORE ESE ESS 他
&&}
是啊w 3
'哈哈：
：广告 2'
： ￠
一个：
iB 广告：
：3吨
3 3
SS
我我
o> cy
: :
: © L< :
|内内海埃内埃内内森特",success,manga,sample_images/manga\Screenshot.12.png,BLOOD MANIP-ULA-TION…,,0.0,0.0
Screenshot_12.png,stylized,"ZEEE SSSR SORE ESE ESS The He
& &}
f ye w 3
‘ Lol al :
: ad 2 ‘
: ¢
a :
iB ad :
: 3 t
3 3
SS
iy i
o> cy
: :
: © L< :
| neneseaaenaereranaenesent",en,,"ZEEE SSSR SORE ESE ESS The He
& &}
あなたがたはw 3
「笑」：
: 広告 2 '
:¢
：
iB広告:
：3t
3 3
SS
そうだ、私は
o> し
: :
: © L< :
|ネネセアエナエレラナエネセント","ZEEE SSSR SORE ESE ESS The He
&&}
f آپ w 3
'لول ال:
: اشتہار 2‘
: ¢
a:
iB اشتہار:
: 3 ٹی
3
ایس ایس
iy i
o> cy
::
: © L< :
| neneseaaenaereranaenesent","ZEEE SSSR SORE ESE ESS 他
&&}
是啊w 3
'哈哈：
：广告 2'
： ￠
一个：
iB 广告：
：3吨
3 3
SS
我我
o> cy
: :
: © L< :
|内内海埃内埃内内森特",success,stylized,sample_images/stylized\Screenshot_12.png,"آپ کی احتیاط
آپ کی سلامتی کی
ضمانت ہے",,0.027,0.0
Screenshot_13.png,stylized,"} Gen Trafalgar

Square [
Lam beth =» | a al:
Bridge rai.",en,,"トラファルガー将軍

正方形 [
ラム・ベス =» |アル:
ブリッジライ。","} جنرل ٹرافالگر

مربع [
لام بیت =» | a al:
پل رائے۔","特拉法尔加将军

方形[
拉姆·贝丝 =» |阿尔：
莱桥。",success,stylized,sample_images/stylized\Screenshot_13.png,"Trafalgar Square  
Lambeth Bridge",,0.0909,0.75
Screenshot_13.png,stylized,"} Gen Trafalgar

Square [
Lam beth =» | a al:
Bridge rai.",en,,"トラファルガー将軍

正方形 [
ラム・ベス =» |アル:
ブリッジライ。","} جنرل ٹرافالگر

مربع [
لام بیت =» | a al:
پل رائے۔","特拉法尔加将军

方形[
拉姆·贝丝 =» |阿尔：
莱桥。",success,,testing_images\Screenshot_13.png,"Paperink
A natural ballpoint handwriting font",,0.0444,0.1667
Screenshot_14.png,stylized,"Give way to No footway
Humps for oncoming for 400 yds
'2 mile vehicles",en,,"歩道禁止で道を譲ってください
400ヤードの対向車のこぶ
「2マイル車両」","No footway کو راستہ دیں۔
400 گز کے لیے آنے والے کوبڑ
'2 میل گاڑیاں","给禁止行人让路
400 码迎面而来的驼峰
'2英里车辆",success,stylized,sample_images/stylized\Screenshot_14.png,"Humps for ½ mile  
Give way to oncoming vehicles  
No footway for 400 yds",,0.0411,0.9231
Screenshot_15.png,stylized,"aan + Roe | \
Joe ee "" i » 2 4
cS «. 4 . of Pets ie
—_— = =) —— ‘
a ‘3
y moe iw dans : ""
path leleyele wat . BS. ig te"", ”
*. “ t . ihe ars olathe”
@ P. ae al | = Bb oe ‘ee? al
: ~~ a m. oe *. * Sf, a",en,,"アーン+ロー | \
ジョー ee "" 私 » 2 4
cS«。 ４．ペットの
—_— = =) —— ‘
「3」
はい、私はダンズです: ""
パス レレエレ ワット 。 BS。イグテ""、""
*。 「私はあなたを助けます」
@P.アエル | = Bb oe 'ee?アル
: ~~ 午前中。えー*。 *SF、a","aan + Roe | \
جو ای "" میں » 2 4
سی ایس "". 4. پالتو جانوروں کی یعنی
—_— = =) —— ‘
ایک '3
y moe iw dans : ""
راہ لیلیے واٹ بی ایس ig te""
* ""t. ihe ars olathe""
@ P. ae al | = بی بی او ای ای؟ al
: ~~ ایک میٹر oe *. * Sf، a","aan + 鱼子 | \
乔伊“我”2 4
cS «. 4.宠物即
——_—— = =)——‘
一个‘3
y moe iw dans：“
勒莱耶勒寺小路。 BS。伊格特“，”
*。 “我是奥拉西”
@P. ae al | = Bb oe 'ee？阿尔
: ~~ 一个米。俄*。 * SF，a",success,stylized,sample_images/stylized\Screenshot_15.png,Max Speed 20,,0.25,0.0
Screenshot_16.png,stylized,"NO
EXIT",pt,"NO
EXIT",,,,success,stylized,sample_images/stylized\Screenshot_16.png,NO EXIT,,0.8571,1.0
